organisation_id,subsidiary_id,organisation_size,submission_period,packaging_activity,packaging_type,packaging_class,packaging_material,packaging_material_subtype,from_country,to_country,packaging_material_weight,packaging_material_units,transitional_packaging_units,ram_rag_rating
107373,,L,2025-H1,IM,NH,P2,PC,,,,45005784,,,
107373,,L,2025-H1,IM,NH,P2,PL,,,,339900,,,
107373,,L,2025-H1,IM,NH,P4,PC,,,,36606417,,,
107373,,L,2025-H1,IM,NH,P4,PL,,,,39617618,,,
107373,,L,2025-H1,IM,PB,B1,AL,,,,12683074,,,
107373,,L,2025-H1,IM,PB,B1,GL,,,,26506341,,,
107373,,L,2025-H1,IM,PB,B1,PC,,,,22924498,,,
107373,,L,2025-H1,IM,PB,B1,PL,Flexible,,,36130534,,,
107373,,L,2025-H1,IM,PB,B1,PL,Rigid,,,19861381,,,
107373,,L,2025-H1,IM,PB,B1,ST,,,,15625144,,,
107373,,L,2025-H1,PF,NH,P2,PC,,,,4742911,,,
107373,,L,2025-H1,PF,NH,P4,PL,,,,25412677,,,
103850,,L,2025-H1,IM,NH,P4,PC,,,,7817271,,,
103850,,L,2025-H1,IM,NH,P4,PL,,,,7905510,,,
103850,,L,2025-H1,IM,NH,P4,WD,,,,38722095,,,
103850,,L,2025-H1,IM,RU,P5,WD,,,,16476956,,,
103850,,L,2025-H1,PF,NH,P1,PL,,,,27305571,,,
103850,,L,2025-H1,PF,NH,P2,PC,,,,42445000,,,
103850,,L,2025-H1,PF,NH,P2,PL,,,,13631877,,,
103850,,L,2025-H1,PF,NH,P4,PL,,,,29803914,,,
103850,,L,2025-H1,PF,NH,P4,WD,,,,32710113,,,
103850,,L,2025-H1,PF,RU,P5,WD,,,,15912384,,,
103850,,L,2025-H1,SO,HH,P1,PL,Flexible,,,31520215,,,A
103850,,L,2025-H1,SO,HH,P1,PL,Rigid,,,19150049,,,G
103850,,L,2025-H1,SO,NH,P1,PL,,,,47551638,,,
103850,,L,2025-H1,,OW,O2,PC,,NI,,31589881,,,
103850,,L,2025-H1,,OW,O2,PL,,NI,,879154,,,
103850,,L,2025-H1,,OW,O2,WD,,NI,,15880051,,,
100085,,L,2025-H1,IM,NH,P1,PL,,,,3635399,,,
100085,,L,2025-H1,IM,NH,P1,ST,,,,3423406,,,
100085,,L,2025-H1,IM,NH,P4,PC,,,,15593885,,,
100085,,L,2025-H1,IM,NH,P4,PL,,,,17802678,,,
100085,,L,2025-H1,IM,NH,P4,WD,,,,16897653,,,
100085,,L,2025-H1,IM,RU,P1,PL,,,,28052358,,,
100085,,L,2025-H1,IM,RU,P1,ST,,,,13084740,,,
100085,,L,2025-H1,IM,RU,P5,WD,,,,46097740,,,
100085,,L,2025-H1,PF,NH,P2,PC,,,,41807857,,,
100085,,L,2025-H1,PF,NH,P2,PL,,,,48908047,,,
100085,,L,2025-H1,PF,NH,P4,PL,,,,5052819,,,
100983,,L,2025-H1,IM,RU,P5,WD,,,,31097826,,,
100983,,L,2025-H1,PF,NH,P2,PC,,,,44155581,,,
100983,,L,2025-H1,PF,NH,P2,PL,,,,10456950,,,
100983,,L,2025-H1,PF,NH,P4,PC,,,,15955296,,,
100983,,L,2025-H1,PF,NH,P4,PL,,,,30314899,,,
100983,,L,2025-H1,SO,HH,P1,FC,,,,12683543,,,
100983,,L,2025-H1,SO,HH,P1,GL,,,,8627041,,,
100983,,L,2025-H1,SO,HH,P1,PC,,,,9979185,,,
100983,,L,2025-H1,SO,HH,P1,PL,Rigid,,,19481236,,,
100983,,L,2025-H1,SO,NH,P2,PC,,,,12354614,,,
100983,,L,2025-H1,SO,NH,P4,PC,,,,27119618,,,
100983,,L,2025-H1,,OW,O2,PC,,EN,,48249927,,,
100983,,L,2025-H1,,OW,O2,PL,,EN,,10738549,,,
106951,,L,2025-H1,IM,HH,P1,AL,,,,32066930,,,
106951,,L,2025-H1,IM,HH,P1,GL,,,,5761975,,,
106951,,L,2025-H1,IM,HH,P1,PC,,,,28739212,,,
106951,,L,2025-H1,IM,HH,P1,PL,Flexible,,,40751732,,,
106951,,L,2025-H1,IM,HH,P1,PL,Rigid,,,42094765,,,
106951,,L,2025-H1,IM,HH,P1,ST,,,,32420994,,,
106951,,L,2025-H1,IM,NH,P1,AL,,,,12945587,,,
106951,,L,2025-H1,IM,NH,P1,GL,,,,6905477,,,
106951,,L,2025-H1,IM,NH,P1,OT,Rubber,,,47829015,,,
106951,,L,2025-H1,IM,NH,P1,PC,,,,29054540,,,
106951,,L,2025-H1,IM,NH,P1,PL,,,,14399097,,,
106951,,L,2025-H1,IM,NH,P1,ST,,,,15940317,,,
106951,,L,2025-H1,IM,NH,P2,PC,,,,7147539,,,
106951,,L,2025-H1,IM,NH,P2,PL,,,,27090896,,,
106951,,L,2025-H1,IM,NH,P4,PL,,,,36158563,,,
106951,,L,2025-H1,IM,NH,P4,WD,,,,7414948,,,
106951,,L,2025-H1,IM,RU,P5,WD,,,,1652056,,,
106951,,L,2025-H1,SO,HH,P1,AL,,,,48742018,,,
106951,,L,2025-H1,SO,HH,P1,GL,,,,33914245,,,
106951,,L,2025-H1,SO,HH,P1,OT,Rubber,,,25246905,,,
106951,,L,2025-H1,SO,HH,P1,PC,,,,39286605,,,
106951,,L,2025-H1,SO,HH,P1,PL,Flexible,,,230359,,,
106951,,L,2025-H1,SO,HH,P1,PL,Rigid,,,46867722,,,
106951,,L,2025-H1,SO,HH,P1,ST,,,,1355918,,,
106951,,L,2025-H1,SO,NH,P1,AL,,,,2920880,,,
106951,,L,2025-H1,SO,NH,P1,GL,,,,42694446,,,
106951,,L,2025-H1,SO,NH,P1,OT,Rubber,,,29215269,,,
106951,,L,2025-H1,SO,NH,P1,OT,Silica,,,31903358,,,
106951,,L,2025-H1,SO,NH,P1,OT,String,,,44007853,,,
106951,,L,2025-H1,SO,NH,P1,PC,,,,31758489,,,
106951,,L,2025-H1,SO,NH,P1,PL,,,,22654978,,,
106951,,L,2025-H1,SO,NH,P1,ST,,,,39896140,,,
106951,,L,2025-H1,SO,NH,P2,PC,,,,6011037,,,
106951,,L,2025-H1,SO,NH,P2,PL,,,,21080556,,,
106951,,L,2025-H1,SO,NH,P2,ST,,,,7434323,,,
100822,,L,2025-H1,IM,NH,P2,PC,,,,893845,,,
100822,,L,2025-H1,IM,NH,P2,PL,,,,1726266,,,
100822,,L,2025-H1,IM,NH,P4,PL,,,,39171610,,,
100822,,L,2025-H1,IM,NH,P4,WD,,,,19234684,,,
100822,,L,2025-H1,IM,RU,P5,WD,,,,38218252,,,
100822,,L,2025-H1,PF,NH,P2,PC,,,,26739071,,,
100822,,L,2025-H1,PF,NH,P2,PL,,,,33891708,,,
100822,,L,2025-H1,PF,NH,P4,PL,,,,29642779,,,
100822,,L,2025-H1,PF,NH,P4,WD,,,,32140251,,,
100822,,L,2025-H1,PF,RU,P5,WD,,,,1892460,,,
100822,,L,2025-H1,SO,HH,P1,PC,,,,6988911,,,R
100822,,L,2025-H1,SO,HH,P1,PC,,,,2974930,,,G
100822,,L,2025-H1,SO,HH,P1,PL,Flexible,,,23545132,,,R
100822,,L,2025-H1,SO,HH,P1,PL,Flexible,,,38092263,,,G
100822,,L,2025-H1,SO,HH,P1,PL,Rigid,,,44053677,,,R
100822,,L,2025-H1,SO,HH,P1,PL,Rigid,,,35532236,,,G
100822,,L,2025-H1,SO,NH,P1,PC,,,,32696605,,,
100822,,L,2025-H1,SO,NH,P1,PL,,,,41323337,,,
100822,,L,2025-H1,SO,NH,P2,PC,,,,34544692,,,
100822,,L,2025-H1,SO,NH,P2,PL,,,,30726123,,,
100822,,L,2025-H1,SO,PB,B1,PC,,,,45259928,,,G
100822,,L,2025-H1,SO,PB,B1,PL,Flexible,,,27996311,,,R
100822,,L,2025-H1,SO,PB,B1,PL,Rigid,,,30500524,,,G
100822,,L,2025-H1,,OW,O2,PC,,EN,,49189774,,,
100822,,L,2025-H1,,OW,O2,WD,,EN,,22920274,,,
111859,114537,L,2025-H1,PF,NH,P1,PC,,,,49171036,,,
111859,114537,L,2025-H1,PF,NH,P1,PL,,,,42331081,,,
111859,114537,L,2025-H1,PF,NH,P2,PC,,,,35561145,,,
111859,114537,L,2025-H1,PF,NH,P4,PC,,,,30023253,,,
111859,114537,L,2025-H1,PF,NH,P4,PL,,,,13150111,,,
111859,114537,L,2025-H1,SO,HH,P1,PC,,,,47975085,,,
111859,114537,L,2025-H1,SO,HH,P1,PL,Flexible,,,4202675,,,
111859,114537,L,2025-H1,SO,NH,P1,PC,,,,15862781,,,
111859,114537,L,2025-H1,,OW,O2,PC,,EN,,49791292,,,
111859,114537,L,2025-H1,,OW,O2,PL,,EN,,4418252,,,
104604,,L,2025-H1,IM,NH,P2,PC,,,,48852956,,,
104604,,L,2025-H1,IM,NH,P4,PL,,,,47133663,,,
104604,,L,2025-H1,IM,NH,P4,WD,,,,39175923,,,
104604,,L,2025-H1,IM,RU,P5,WD,,,,11132376,,,
104604,,L,2025-H1,SO,HH,P1,AL,,,,3904223,,,R
104604,,L,2025-H1,SO,HH,P1,AL,,,,20730016,,,R-M
104604,,L,2025-H1,SO,HH,P1,AL,,,,30538663,,,G-M
104604,,L,2025-H1,SO,HH,P1,GL,,,,20195712,,,R-M
104604,,L,2025-H1,SO,HH,P1,GL,,,,32937901,,,A-M
104604,,L,2025-H1,SO,HH,P1,OT,Rubber,,,37477653,,,R-M
104604,,L,2025-H1,SO,HH,P1,PC,,,,30197978,,,R
104604,,L,2025-H1,SO,HH,P1,PC,,,,12009049,,,R-M
104604,,L,2025-H1,SO,HH,P1,PC,,,,7249230,,,G-M
104604,,L,2025-H1,SO,HH,P1,PL,Flexible,,,1269245,,,R
104604,,L,2025-H1,SO,HH,P1,PL,Flexible,,,26735795,,,R-M
104604,,L,2025-H1,SO,HH,P1,PL,Rigid,,,2053073,,,R
104604,,L,2025-H1,SO,HH,P1,PL,Rigid,,,47567793,,,R-M
104604,,L,2025-H1,SO,HH,P1,ST,,,,8839810,,,R-M
104604,,L,2025-H1,SO,NH,P1,AL,,,,40630963,,,
104604,,L,2025-H1,SO,NH,P1,GL,,,,45706602,,,
104604,,L,2025-H1,SO,NH,P1,OT,Rubber,,,45861656,,,
104604,,L,2025-H1,SO,NH,P1,PC,,,,30110371,,,
104604,,L,2025-H1,SO,NH,P1,PL,,,,14503661,,,
104604,,L,2025-H1,SO,NH,P1,ST,,,,23401832,,,
103926,,L,2025-H1,IM,HDC,,AL,,,,41267204,7671228,,
103926,,L,2025-H1,IM,HDC,,GL,,,,15512580,18665336,,G
103926,,L,2025-H1,IM,HDC,,PL,,,,47463610,3261440,,
103926,,L,2025-H1,IM,HH,P1,PC,,,,16897210,,,G
103926,,L,2025-H1,IM,HH,P1,PL,Flexible,,,27054026,,,G
103926,,L,2025-H1,IM,HH,P1,PL,Rigid,,,36569154,,,A
103926,,L,2025-H1,IM,HH,P1,ST,,,,34073696,,,G
103926,,L,2025-H1,IM,NH,P2,PC,,,,35306340,,,
103926,,L,2025-H1,IM,NH,P2,PL,,,,4631870,,,
103926,,L,2025-H1,IM,NH,P4,PC,,,,30540043,,,
103926,,L,2025-H1,IM,NH,P4,PL,,,,44618065,,,
103926,,L,2025-H1,IM,NH,P4,WD,,,,17673296,,,
103926,,L,2025-H1,IM,PB,B1,AL,,,,30183117,,,G
103926,,L,2025-H1,IM,PB,B1,FC,,,,46623908,,,A
103926,,L,2025-H1,IM,PB,B1,PL,Flexible,,,20714222,,,A
103926,,L,2025-H1,IM,PB,B1,PL,Rigid,,,34911757,,,G
103926,,L,2025-H1,IM,RU,P5,WD,,,,6953349,,,
103926,,L,2025-H1,PF,NH,P2,PC,,,,29123976,,,
103926,,L,2025-H1,PF,NH,P2,PL,,,,20658983,,,
103926,,L,2025-H1,PF,NH,P4,FC,,,,5436308,,,
103926,,L,2025-H1,PF,NH,P4,PC,,,,49524492,,,
103926,,L,2025-H1,PF,NH,P4,PL,,,,46201951,,,
103926,,L,2025-H1,PF,NH,P4,WD,,,,31519031,,,
103926,,L,2025-H1,PF,RU,P5,WD,,,,43517297,,,
103926,,L,2025-H1,SO,HDC,,AL,,,,17066096,16320,,
103926,,L,2025-H1,SO,HDC,,GL,,,,37693584,200992,,G
103926,,L,2025-H1,SO,HDC,,PL,,,,6501346,18731591,,
103926,,L,2025-H1,SO,HH,P1,AL,,,,42696599,,,G
103926,,L,2025-H1,SO,HH,P1,FC,,,,5250994,,,R
103926,,L,2025-H1,SO,HH,P1,FC,,,,37594427,,,A
103926,,L,2025-H1,SO,HH,P1,GL,,,,21947848,,,G
103926,,L,2025-H1,SO,HH,P1,PC,,,,3204697,,,R
103926,,L,2025-H1,SO,HH,P1,PC,,,,41826103,,,G
103926,,L,2025-H1,SO,HH,P1,PL,Flexible,,,14645102,,,R
103926,,L,2025-H1,SO,HH,P1,PL,Flexible,,,31780234,,,A
103926,,L,2025-H1,SO,HH,P1,PL,Rigid,,,21872244,,,R
103926,,L,2025-H1,SO,HH,P1,PL,Rigid,,,4033941,,,A
103926,,L,2025-H1,SO,HH,P1,PL,Rigid,,,24573395,,,G
103926,,L,2025-H1,SO,HH,P1,ST,,,,31121346,,,G
103926,,L,2025-H1,SO,NH,P1,PC,,,,29848728,,,
103926,,L,2025-H1,SO,NH,P1,PL,,,,1180159,,,
103926,,L,2025-H1,SO,NH,P2,PC,,,,24218016,,,
103926,,L,2025-H1,SO,NH,P2,PL,,,,44406519,,,
103926,,L,2025-H1,SO,PB,B1,AL,,,,33061858,,,G
103926,,L,2025-H1,SO,PB,B1,FC,,,,15127639,,,A
103926,,L,2025-H1,SO,PB,B1,PC,,,,18469297,,,G
103926,,L,2025-H1,SO,PB,B1,PL,Flexible,,,20981148,,,R
103926,,L,2025-H1,SO,PB,B1,PL,Rigid,,,31053492,,,G
103926,,L,2025-H1,,OW,O2,GL,,EN,,5732333,,,
103926,,L,2025-H1,,OW,O2,GL,,EN,WS,5732333,,,
103926,,L,2025-H1,,OW,O2,ST,,EN,,32048150,,,
103926,,L,2025-H1,,OW,O2,ST,,EN,WS,32048150,,,
103926,,L,2025-H1,,OW,O2,WD,,EN,,27781732,,,
103926,,L,2025-H1,,OW,O2,WD,,EN,WS,27781732,,,
103470,,L,2025-H1,IM,NH,P1,PC,,,,12832782,,,
103470,,L,2025-H1,IM,NH,P1,PL,,,,26228468,,,
103470,,L,2025-H1,IM,NH,P1,ST,,,,28672661,,,
103470,,L,2025-H1,IM,NH,P2,PC,,,,49605979,,,
103470,,L,2025-H1,IM,NH,P4,PC,,,,28578811,,,
103470,,L,2025-H1,IM,NH,P4,PL,,,,49261062,,,
103470,,L,2025-H1,IM,NH,P4,WD,,,,3996011,,,
103470,,L,2025-H1,IM,RU,P5,WD,,,,36529424,,,
103470,,L,2025-H1,PF,NH,P1,AL,,,,28200421,,,
103470,,L,2025-H1,PF,NH,P1,PC,,,,34163661,,,
103470,,L,2025-H1,PF,NH,P1,PL,,,,32058759,,,
103470,,L,2025-H1,PF,NH,P2,FC,,,,33877792,,,
103470,,L,2025-H1,PF,NH,P2,PC,,,,34785788,,,
103470,,L,2025-H1,PF,NH,P4,PC,,,,7566691,,,
103470,,L,2025-H1,PF,NH,P4,PL,,,,37728669,,,
103470,,L,2025-H1,PF,NH,P4,WD,,,,45048461,,,
103470,,L,2025-H1,PF,RU,P5,WD,,,,12735490,,,
103470,,L,2025-H1,SO,NH,P1,PL,,,,47266764,,,
103470,,L,2025-H1,SO,NH,P2,PC,,,,48443304,,,
103470,,L,2025-H1,,OW,O2,PC,,EN,,49342426,,,
103470,,L,2025-H1,,OW,O2,ST,,EN,,46210742,,,
103470,,L,2025-H1,,OW,O2,PL,,EN,,22832299,,,
103470,,L,2025-H1,,OW,O2,WD,,EN,,49204662,,,
103471,,L,2025-H1,IM,NH,P1,PC,,,,24548989,,,
103471,,L,2025-H1,IM,NH,P1,PL,,,,38314443,,,
103471,,L,2025-H1,IM,NH,P1,ST,,,,48116933,,,
103471,,L,2025-H1,IM,NH,P1,WD,,,,37144101,,,
103471,,L,2025-H1,IM,NH,P4,PC,,,,1303127,,,
103471,,L,2025-H1,IM,NH,P4,PL,,,,2873155,,,
103471,,L,2025-H1,IM,NH,P4,ST,,,,23389533,,,
103471,,L,2025-H1,IM,NH,P4,WD,,,,22263090,,,
103471,,L,2025-H1,IM,RU,P1,WD,,,,38922015,,,
103471,,L,2025-H1,IM,RU,P5,WD,,,,45604570,,,
103471,,L,2025-H1,PF,NH,P1,PC,,,,3460262,,,
103471,,L,2025-H1,PF,NH,P1,PL,,,,14788765,,,
103471,,L,2025-H1,PF,NH,P1,ST,,,,29594197,,,
103471,,L,2025-H1,PF,NH,P1,WD,,,,25760799,,,
103471,,L,2025-H1,PF,NH,P2,PC,,,,31993288,,,
103471,,L,2025-H1,PF,NH,P2,PL,,,,41543696,,,
103471,,L,2025-H1,PF,NH,P4,PC,,,,35863119,,,
103471,,L,2025-H1,PF,NH,P4,PL,,,,43528400,,,
103471,,L,2025-H1,PF,NH,P4,WD,,,,33011491,,,
103471,,L,2025-H1,PF,RU,P1,WD,,,,21562879,,,
103471,,L,2025-H1,PF,RU,P5,WD,,,,39427690,,,
103471,,L,2025-H1,SO,HH,P1,AL,,,,34435217,,,G
103471,,L,2025-H1,SO,HH,P1,PC,,,,45886244,,,R
103471,,L,2025-H1,SO,HH,P1,PC,,,,49265237,,,G
103471,,L,2025-H1,SO,HH,P1,PL,Flexible,,,3332027,,,R
103471,,L,2025-H1,SO,HH,P1,PL,Rigid,,,24752106,,,R
103471,,L,2025-H1,SO,HH,P1,PL,Rigid,,,49362156,,,A
103471,,L,2025-H1,SO,HH,P1,PL,Rigid,,,47077737,,,G
103471,,L,2025-H1,SO,HH,P1,ST,,,,4397086,,,R
103471,,L,2025-H1,SO,HH,P1,ST,,,,46071649,,,G
103471,,L,2025-H1,SO,NH,P1,AL,,,,40851082,,,
103471,,L,2025-H1,SO,NH,P1,FC,,,,28431916,,,
103471,,L,2025-H1,SO,NH,P1,PC,,,,7514771,,,
103471,,L,2025-H1,SO,NH,P1,PL,,,,26924951,,,
103471,,L,2025-H1,SO,NH,P1,ST,,,,19331994,,,
103471,,L,2025-H1,SO,NH,P1,WD,,,,21797984,,,
103471,,L,2025-H1,SO,NH,P2,PC,,,,48123968,,,
103471,,L,2025-H1,SO,NH,P4,PC,,,,12563791,,,
103471,,L,2025-H1,SO,RU,P1,WD,,,,37612641,,,
103471,,L,2025-H1,,OW,O2,PC,,EN,,19323274,,,
103471,,L,2025-H1,,OW,O2,WD,,EN,,45642318,,,
103471,,L,2025-H1,,OW,O2,PL,,EN,,21271375,,,
103471,,L,2025-H1,,OW,O2,ST,,EN,,14253724,,,
104424,110074,L,2025-H1,SO,HH,P1,PL,Rigid,,,48034716,,,G-M
104424,110074,L,2025-H1,SO,NH,P1,AL,,,,1935359,,,
104424,110074,L,2025-H1,SO,NH,P1,GL,,,,21775978,,,
104424,110074,L,2025-H1,SO,NH,P1,OT,Rubber,,,42806984,,,
104424,110074,L,2025-H1,,OW,O2,PC,,EN,,47549261,,,
104424,110074,L,2025-H1,,OW,O2,ST,,EN,,37345771,,,
104424,110074,L,2025-H1,,OW,O2,PL,,EN,,31959667,,,
104424,110074,L,2025-H1,,OW,O2,WD,,EN,,939042,,,
104424,110074,L,2025-H1,IM,NH,P1,PL,,,,23805602,,,
104424,110074,L,2025-H1,IM,NH,P1,ST,,,,6642238,,,
104424,110074,L,2025-H1,IM,NH,P2,PC,,,,48537564,,,
104424,110074,L,2025-H1,IM,NH,P4,WD,,,,25675181,,,
104424,110074,L,2025-H1,IM,RU,P5,WD,,,,15261106,,,
104424,110074,L,2025-H1,PF,NH,P4,PC,,,,35174261,,,
104424,110074,L,2025-H1,PF,NH,P4,PL,,,,44796316,,,
104424,110074,L,2025-H1,PF,NH,P4,WD,,,,48569171,,,
104424,110074,L,2025-H1,PF,RU,P5,WD,,,,27855743,,,
104424,110074,L,2025-H1,SO,HH,P1,AL,,,,42968754,,,R-M
104424,110074,L,2025-H1,SO,HH,P1,AL,,,,11362944,,,G-M
104424,110074,L,2025-H1,SO,HH,P1,GL,,,,18981702,,,G-M
104424,110074,L,2025-H1,SO,HH,P1,PC,,,,18631003,,,R-M
104424,110074,L,2025-H1,SO,HH,P1,PC,,,,43283641,,,G-M
104424,110074,L,2025-H1,SO,HH,P1,PL,Rigid,,,17957875,,,R-M
104424,110074,L,2025-H1,SO,HH,P1,PL,Rigid,,,730905,,,A-M
104863,,L,2025-H1,IM,NH,P2,PC,,,,10059223,,,
104863,,L,2025-H1,IM,NH,P2,PL,,,,18464651,,,
104863,,L,2025-H1,IM,NH,P4,PL,,,,33728931,,,
104863,,L,2025-H1,IM,NH,P4,WD,,,,23105789,,,
104863,,L,2025-H1,IM,RU,P5,WD,,,,10219372,,,
104863,,L,2025-H1,PF,HH,P3,PC,,,,13579299,,,R
104863,,L,2025-H1,PF,HH,P3,PL,Flexible,,,22428057,,,R
104863,,L,2025-H1,PF,NH,P2,PC,,,,31044670,,,
104863,,L,2025-H1,PF,NH,P2,PL,,,,6446160,,,
104863,,L,2025-H1,SO,HH,P1,AL,,,,26111256,,,R
104863,,L,2025-H1,SO,HH,P1,AL,,,,21216933,,,A
104863,,L,2025-H1,SO,HH,P1,AL,,,,27182679,,,G
104863,,L,2025-H1,SO,HH,P1,GL,,,,6508228,,,R
104863,,L,2025-H1,SO,HH,P1,GL,,,,36333577,,,A
104863,,L,2025-H1,SO,HH,P1,OT,Ceramic,,,33207828,,,R
104863,,L,2025-H1,SO,HH,P1,OT,Rubber,,,49189586,,,R
104863,,L,2025-H1,SO,HH,P1,PC,,,,29908298,,,R
104863,,L,2025-H1,SO,HH,P1,PC,,,,40175050,,,G
104863,,L,2025-H1,SO,HH,P1,PL,Flexible,,,40091213,,,R
104863,,L,2025-H1,SO,HH,P1,PL,Flexible,,,44743672,,,A
104863,,L,2025-H1,SO,HH,P1,PL,Flexible,,,363124,,,G
104863,,L,2025-H1,SO,HH,P1,PL,Rigid,,,46346321,,,R
104863,,L,2025-H1,SO,HH,P1,PL,Rigid,,,9318756,,,A
104863,,L,2025-H1,SO,HH,P1,PL,Rigid,,,47721661,,,G
104863,,L,2025-H1,SO,HH,P1,ST,,,,43394726,,,R
104863,,L,2025-H1,SO,HH,P1,ST,,,,32753593,,,A
104863,,L,2025-H1,SO,HH,P1,ST,,,,5554961,,,G
106962,,L,2025-H1,IM,NH,P2,PC,,,,25156222,,,
106962,,L,2025-H1,IM,NH,P2,PL,,,,13063291,,,
106962,,L,2025-H1,IM,NH,P4,WD,,,,6598551,,,
106962,,L,2025-H1,IM,RU,P5,WD,,,,517562,,,
106962,,L,2025-H1,PF,NH,P4,PL,,,,39828705,,,
106962,,L,2025-H1,SO,HH,P1,AL,,,,41959845,,,
106962,,L,2025-H1,SO,HH,P1,GL,,,,43295079,,,
106962,,L,2025-H1,SO,HH,P1,PC,,,,17608544,,,
106962,,L,2025-H1,SO,HH,P1,PL,Flexible,,,32954509,,,
106962,,L,2025-H1,SO,HH,P1,PL,Rigid,,,27621211,,,
106962,,L,2025-H1,SO,NH,P1,PC,,,,32201834,,,
106962,,L,2025-H1,SO,NH,P1,PL,,,,26343416,,,
106962,,L,2025-H1,SO,NH,P2,PC,,,,11737685,,,
106962,,L,2025-H1,SO,NH,P2,PL,,,,40749323,,,
106962,,L,2025-H1,SO,PB,B1,AL,,,,21919404,,,
106962,,L,2025-H1,SO,PB,B1,GL,,,,14534593,,,
106962,,L,2025-H1,SO,PB,B1,PC,,,,26388804,,,
106962,,L,2025-H1,SO,PB,B1,PL,Flexible,,,31079062,,,
106962,,L,2025-H1,SO,PB,B1,PL,Rigid,,,26121365,,,
106962,,L,2025-H1,,OW,O2,PC,,EN,,751967,,,
106962,,L,2025-H1,,OW,O2,PL,,EN,,13052840,,,
106962,,L,2025-H1,,OW,O2,WD,,EN,,23822248,,,
105276,,L,2025-H1,PF,NH,P4,PC,,,,4825627,,,
105276,,L,2025-H1,PF,NH,P4,PL,,,,49006104,,,
105276,,L,2025-H1,PF,NH,P4,ST,,,,49301,,,
105276,,L,2025-H1,SE,HH,P1,PC,,,,12424485,,,G
105276,,L,2025-H1,SE,HH,P3,PC,,,,3083263,,,G
105276,,L,2025-H1,SE,NH,P1,PC,,,,12089901,,,
105276,,L,2025-H1,SE,NH,P2,PC,,,,28524591,,,
105276,,L,2025-H1,,OW,O2,PL,,EN,,46140413,,,
104741,,L,2025-H1,IM,HH,P1,PC,,,,10980682,,,
104741,,L,2025-H1,IM,HH,P1,PL,Flexible,,,28383972,,,
104741,,L,2025-H1,IM,NH,P1,PC,,,,13298189,,,
104741,,L,2025-H1,IM,NH,P2,PL,,,,45502628,,,
104741,,L,2025-H1,IM,NH,P4,WD,,,,27423615,,,
104741,,L,2025-H1,IM,RU,P5,WD,,,,43665902,,,
104741,,L,2025-H1,SE,HH,P1,PC,,,,33809882,,,
104741,,L,2025-H1,SE,HH,P1,PL,Flexible,,,36299480,,,
104741,,L,2025-H1,SE,NH,P1,PL,,,,17283584,,,
104741,,L,2025-H1,SE,NH,P1,ST,,,,388416,,,
104741,,L,2025-H1,SO,HH,P1,PC,,,,10689879,,,
104741,,L,2025-H1,SO,HH,P3,PL,Flexible,,,39330252,,,
104741,,L,2025-H1,SO,NH,P1,PC,,,,46751546,,,
104741,,L,2025-H1,SO,NH,P1,PL,,,,40391386,,,
104741,,L,2025-H1,SO,NH,P2,PC,,,,23361827,,,
104741,,L,2025-H1,SO,NH,P2,PL,,,,29878919,,,
106461,,L,2025-H1,IM,HH,P1,PC,,,,42357354,,,
106461,,L,2025-H1,IM,HH,P1,PL,Flexible,,,877366,,,
106461,,L,2025-H1,IM,HH,P1,PL,Rigid,,,9814364,,,
106461,,L,2025-H1,IM,NH,P1,PC,,,,41147275,,,
106461,,L,2025-H1,IM,NH,P1,PL,,,,2094884,,,
106461,,L,2025-H1,IM,NH,P2,PC,,,,18685788,,,
106461,,L,2025-H1,IM,NH,P2,PL,,,,8087554,,,
106461,,L,2025-H1,IM,NH,P4,PC,,,,42073341,,,
106461,,L,2025-H1,IM,NH,P4,PL,,,,30980642,,,
106461,,L,2025-H1,IM,NH,P4,WD,,,,10386625,,,
106461,,L,2025-H1,IM,RU,P5,WD,,,,49219889,,,
106461,,L,2025-H1,PF,HH,P1,PC,,,,19731360,,,
106461,,L,2025-H1,PF,HH,P1,PL,Flexible,,,45093146,,,
106461,,L,2025-H1,PF,HH,P1,PL,Rigid,,,1745721,,,
106461,,L,2025-H1,PF,NH,P1,PC,,,,35242305,,,
106461,,L,2025-H1,PF,NH,P1,PL,,,,44995408,,,
106461,,L,2025-H1,PF,NH,P2,PC,,,,41415587,,,
106461,,L,2025-H1,PF,NH,P2,PL,,,,40632988,,,
106461,,L,2025-H1,PF,NH,P4,PC,,,,22910234,,,
106461,,L,2025-H1,PF,NH,P4,PL,,,,35885546,,,
106461,,L,2025-H1,SO,HH,P1,PC,,,,39460742,,,
106461,,L,2025-H1,SO,HH,P1,PL,Flexible,,,17833174,,,
106461,,L,2025-H1,SO,HH,P1,PL,Rigid,,,38480456,,,
106461,,L,2025-H1,SO,NH,P1,PC,,,,9407529,,,
106461,,L,2025-H1,SO,NH,P1,PL,,,,4486919,,,
106461,,L,2025-H1,SO,NH,P2,PC,,,,2605130,,,
106461,,L,2025-H1,SO,NH,P2,PL,,,,47558853,,,
106461,,L,2025-H1,,OW,O2,PC,,EN,,27332787,,,
106461,,L,2025-H1,,OW,O2,PL,,EN,,24551751,,,
106461,,L,2025-H1,,OW,O2,WD,,EN,,20073596,,,
101884,,L,2025-H1,IM,NH,P2,PC,,,,24235131,,,
